query_name,sc_class,aflow_auid,aflow_compound,aflow_sg,aflow_pearson,aflow_lattice,aflow_geometry,aflow_Hf,source
MgB2,Other,,B1Mg3,123,tP4,tetragonal,"[4.04729, 4.04729, 4.0157, 90, 90, 89.98]",0.561954,AFLOW
MgB2,Other,,B2Mg1,225,cF12,cubic,"[3.74275, 3.74275, 3.74275, 60, 60, 60]",1.67041,AFLOW
MgB2,Other,,B3Mg1,12,mS8,monoclinic,"[3.26268, 3.26268, 4.51455, 80.0127, 80.0127, 53.3867]",0.314929,AFLOW
MgB2,Other,,B2Mg4,58,oP6,orthorhombic,"[3.16486, 5.76667, 5.74539, 90, 90, 90]",0.390061,AFLOW
MgB2,Other,,B2Mg1,139,tI6,tetragonal,"[4.62497, 4.62497, 4.62497, 146.396, 146.396, 48.2584]",0.93633,AFLOW
MgB2,Other,,B3Mg3,8,mS12,monoclinic,"[5.79955, 5.79955, 5.00946, 73.7579, 73.7579, 31.2605]",0.238688,AFLOW
MgB2,Other,,B2Mg1,191,hP3,hexagonal,"[3.07313, 3.07306, 3.53337, 90, 90, 120.001]",-0.129881,AFLOW
MgB2,Other,,B2Mg6,59,oP8,orthorhombic,"[3.48598, 7.34456, 5.79258, 90, 90, 90]",0.426903,AFLOW
MgB2,Other,,B2Mg4,63,oS12,orthorhombic,"[6.53318, 6.53318, 3.095, 90, 90, 126.471]",0.0988618,AFLOW
MgB2,Other,,B1Mg3,25,oP4,orthorhombic,"[3.43309, 4.23249, 4.8417, 90, 90, 90]",0.597291,AFLOW
MgB2,Other,,B3Mg1,225,cF16,cubic,"[3.71664, 3.71664, 3.71664, 60, 60, 60]",1.56056,AFLOW
MgB2,Other,,B8Mg16,227,cF96,cubic,"[8.08531, 8.08531, 8.08531, 60, 60, 60]",0.48096,AFLOW
MgB2,Other,,B2Mg1,191,hP3,hexagonal,"[3.07312, 3.07312, 3.53535, 90, 90, 119.999]",-0.12992,AFLOW
MgB2,Other,,B1Mg2,139,tI6,tetragonal,"[5.86663, 5.86663, 5.86663, 151.153, 151.153, 41.2514]",0.534822,AFLOW
MgB2,Other,,B2Mg6,223,cP8,cubic,"[5.13668, 5.13668, 5.13668, 90, 90, 90]",0.610952,AFLOW
MgB2,Other,,B2Mg1,191,hP3,hexagonal,"[3.07293, 3.07293, 3.535, 90, 90, 119.999]",-0.129895,AFLOW
MgB2,Other,,B2Mg2,194,hP4,hexagonal,"[4.29431, 4.29431, 3.27392, 90, 90, 120]",0.236147,AFLOW
MgB2,Other,,B4Mg1,229,cI10,cubic,"[4.21444, 4.21444, 4.21444, 109.471, 109.471, 109.471]",2.26972,AFLOW
MgB2,Other,,B1Mg3,10,mP4,monoclinic,"[3.98353, 3.48297, 5.60444, 68.467, 90, 90]",0.509801,AFLOW
MgB2,Other,,B2Mg1,139,tI6,tetragonal,"[4.61192, 4.61192, 4.61192, 146.289, 146.289, 48.4179]",0.93641,AFLOW
MgB2,Other,,B2Mg2,11,mP4,monoclinic,"[3.13651, 3.63694, 6.978, 38.3899, 90, 90]",0.0333455,AFLOW
MgB2,Other,,B4Mg2,63,oS12,orthorhombic,"[7.55903, 7.55903, 3.03001, 90, 90, 157.471]",0.57821,AFLOW
MgB2,Other,,B3Mg4,191,hP7,hexagonal,"[4.45275, 4.45275, 5.48046, 90, 90, 120]",0.824797,AFLOW
MgB2,Other,,B6Mg2,194,hP8,hexagonal,"[5.1335, 5.1335, 3.29313, 90, 90, 120]",0.545038,AFLOW
MgB2,Other,,B3Mg3,8,mS12,monoclinic,"[4.36582, 4.36582, 7.86326, 60.9029, 60.9029, 41.8541]",0.262979,AFLOW
MgB2,Other,,B10Mg8,193,hP18,hexagonal,"[7.07252, 7.07252, 5.03217, 90, 90, 120]",1.12694,AFLOW
MgB2,Other,,B2Mg2,194,hP4,hexagonal,"[4.17858, 4.17858, 4.64993, 90, 90, 120]",1.23044,AFLOW
MgB2,Other,,B1Mg5,189,hP6,hexagonal,"[5.51689, 5.51689, 4.35563, 90, 90, 120]",0.434312,AFLOW
MgB2,Other,,B5Mg1,216,cF24,cubic,"[4.03326, 4.03326, 4.03326, 60, 60, 60]",1.29743,AFLOW
MgB2,Other,,B3Mg1,44,oI8,orthorhombic,"[4.6109, 4.6109, 4.6109, 138.688, 139.13, 59.5142]",0.907158,AFLOW
MgB2,Other,,B2Mg1,191,hP3,hexagonal,"[3.07256, 3.07261, 3.53323, 90, 90, 120.001]",-0.129912,AFLOW
MgB2,Other,,B2Mg1,191,hP3,hexagonal,"[3.0731, 3.07303, 3.53389, 90, 90, 120.001]",-0.129886,AFLOW
MgB2,Other,,B3Mg1,166,hR4,rhombohedral,"[5.13024, 5.13024, 5.13024, 33.2562, 33.2562, 33.2562]",0.338736,AFLOW
MgB2,Other,,B4Mg4,194,hP8,hexagonal,"[4.65944, 4.65944, 6.17126, 90, 90, 120]",0.833342,AFLOW
MgB2,Other,,B2Mg1,191,hP3,hexagonal,"[3.07521, 3.07521, 3.52561, 90.0002, 90, 120]",-0.129627,AFLOW
MgB2,Other,,B6Mg3,189,hP9,hexagonal,"[6.80171, 6.80171, 3.09145, 90, 90, 120]",0.130561,AFLOW
MgB2,Other,,B4Mg12,194,hP16,hexagonal,"[5.78435, 5.78435, 9.07798, 90, 90, 120]",0.543588,AFLOW
MgB2,Other,,B4Mg12,62,oP16,orthorhombic,"[5.37644, 6.53466, 7.7671, 90, 90, 90]",0.228455,AFLOW
MgB2,Other,,B4Mg2,141,tI12,tetragonal,"[5.84993, 5.84993, 5.84993, 147.82, 147.82, 46.1514]",0.00988483,AFLOW
MgB2,Other,,B4Mg4,198,cP8,cubic,"[4.72037, 4.72037, 4.72037, 90, 90, 90]",0.998049,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36953, 5.36953, 5.36953, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb3Sn3,8,mS12,monoclinic,"[5.45352, 5.45352, 6.79195, 75.0317, 75.0317, 38.8843]",-0.0357413,AFLOW
Nb3Sn,Other,,Nb1Sn2,139,tI6,tetragonal,"[8.72196, 8.7195, 2.97228, 80.2347, 80.1414, 19.6239]",0.0812222,AFLOW
Nb3Sn,Other,,Nb2Sn2,129,tP4,tetragonal,"[2.92369, 2.92369, 10.7233, 90, 90, 90]",0.123556,AFLOW
Nb3Sn,Other,,Nb1Sn2,139,tI6,tetragonal,"[5.36552, 5.36552, 5.36552, 139.982, 139.982, 57.8799]",-0.0941643,AFLOW
Nb3Sn,Other,,Nb1Sn2,69,oF12,orthorhombic,"[7.743, 7.65573, 3.0732, 80.0869, 76.8979, 23.0152]",0.0846767,AFLOW
Nb3Sn,Other,,Nb5Sn1,191,hP6,hexagonal,"[5.54009, 5.54009, 4.60985, 90, 90, 120]",0.466012,AFLOW
Nb3Sn,Other,,Nb1Sn3,166,hR4,rhombohedral,"[5.85109, 5.85109, 5.85109, 116.671, 116.671, 116.671]",0.274305,AFLOW
Nb3Sn,Other,,Nb2Sn1,139,tI6,tetragonal,"[5.2262, 5.2262, 5.2262, 140.262, 140.22, 57.4873]",-0.159302,AFLOW
Nb3Sn,Other,,Nb1Sn5,38,oS12,orthorhombic,"[9.21957, 9.21957, 5.13938, 90, 90, 159.857]",0.108291,AFLOW
Nb3Sn,Other,,Nb3Sn1,225,cF16,cubic,"[4.73831, 4.73831, 4.73831, 60, 60, 60]",0.0017435,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36953, 5.36953, 5.36953, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36829, 5.36829, 5.36829, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb5Sn1,189,hP6,hexagonal,"[5.11803, 5.11803, 4.99184, 90, 90, 120]",0.124155,AFLOW
Nb3Sn,Other,,Nb2Sn1,164,hP3,hexagonal,"[4.74254, 4.74256, 2.96551, 90, 90, 120]",0.00431433,AFLOW
Nb3Sn,Other,,Nb12Sn4,62,oP16,orthorhombic,"[5.80696, 5.79968, 8.95726, 90, 90, 90]",-0.0903829,AFLOW
Nb3Sn,Other,,Nb2Sn6,59,oP8,orthorhombic,"[5.14909, 5.9308, 6.00437, 90, 90, 90]",0.175904,AFLOW
Nb3Sn,Other,,Nb1Sn3,221,cP4,cubic,"[4.53853, 4.53853, 4.53853, 90, 90, 90]",0.337881,AFLOW
Nb3Sn,Other,,Nb6Sn6,227,cF16,cubic,"[4.86902, 4.86902, 12.0684, 90, 90, 120]",0.315113,AFLOW
Nb3Sn,Other,,Nb4Sn2,71,oI6,orthorhombic,"[2.94356, 4.40048, 8.962, 90, 90, 90]",0.0332988,AFLOW
Nb3Sn,Other,,Nb4Sn4,194,hP8,hexagonal,"[4.97013, 4.97013, 8.25906, 90, 90, 120]",0.469161,AFLOW
Nb3Sn,Other,,Nb8Sn16,227,cF96,cubic,"[9.17983, 9.17983, 9.17983, 60, 60, 60]",0.0924086,AFLOW
Nb3Sn,Other,,Nb2Sn1,164,hP3,hexagonal,"[4.74212, 4.74212, 2.96651, 90, 90, 120]",0.003627,AFLOW
Nb3Sn,Other,,Nb1Sn3,65,oS8,orthorhombic,"[5.49127, 5.49127, 3.14454, 90, 90, 105.291]",0.220334,AFLOW
Nb3Sn,Other,,Nb4Sn8,194,hP12,hexagonal,"[5.69638, 5.69638, 10.7088, 90, 90, 120]",0.666147,AFLOW
Nb3Sn,Other,,Nb6Sn10,193,hP16,hexagonal,"[8.45742, 8.45742, 5.62951, 90, 90, 120]",0.118086,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36946, 5.36946, 5.36946, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb1Sn3,44,oI8,orthorhombic,"[5.7509, 5.7509, 5.7509, 147.614, 107.168, 81.973]",-0.0235695,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36953, 5.36953, 5.36953, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb2Sn1,69,oF12,orthorhombic,"[7.224, 7.01655, 3.0279, 81.5907, 73.9128, 24.4965]",-0.0172427,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36952, 5.36952, 5.36952, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb3Sn1,65,oS8,orthorhombic,"[4.52127, 4.52127, 3.67034, 90, 90, 91.0292]",-0.108948,AFLOW
Nb3Sn,Other,,Nb3Sn1,166,hR4,rhombohedral,"[5.56015, 5.56015, 5.56015, 117.013, 117.013, 117.013]",-0.0227562,AFLOW
Nb3Sn,Other,,Nb1Sn5,189,hP6,hexagonal,"[5.5914, 5.5914, 5.31191, 90, 90, 120]",0.102798,AFLOW
Nb3Sn,Other,,Nb3Sn1,71,oI8,orthorhombic,"[5.46211, 5.46211, 5.46211, 142.323, 129.771, 64.4568]",-0.12016,AFLOW
Nb3Sn,Other,,Nb3Sn1,123,tP4,tetragonal,"[3.51265, 3.51265, 6.13846, 90, 90, 90]",-0.113418,AFLOW
Nb3Sn,Other,,Nb3Sn1,166,hR4,rhombohedral,"[10.111, 10.111, 10.111, 17.1877, 17.1877, 17.1877]",0.270179,AFLOW
Nb3Sn,Other,,Nb3Sn4,139,tI14,tetragonal,"[11.0927, 11.0927, 11.0927, 161.027, 161.027, 26.9568]",-0.102504,AFLOW
Nb3Sn,Other,,Nb4Sn2,227,cF24,cubic,"[5.56149, 5.56149, 5.56149, 60, 60, 60]",0.175977,AFLOW
Nb3Sn,Other,,Nb1Sn4,87,tI10,tetragonal,"[5.62284, 5.62284, 5.62284, 98.5818, 98.5818, 134.552]",0.162533,AFLOW
Nb3Sn,Other,,Nb3Sn1,123,tP4,tetragonal,"[2.88736, 2.88736, 9.27958, 90, 90, 90]",0.170234,AFLOW
Nb3Sn,Other,,Nb1Sn3,123,tP4,tetragonal,"[3.212, 3.212, 9.12144, 90, 90, 90]",0.126785,AFLOW
Nb3Sn,Other,,Nb2Sn2,129,tP4,tetragonal,"[3.66278, 3.66278, 6.03063, 90, 90, 90]",-0.0928907,AFLOW
Nb3Sn,Other,,Nb4Sn2,139,tI6,tetragonal,"[5.2286, 5.2286, 5.02281, 90, 90, 122.546]",-0.159416,AFLOW
Nb3Sn,Other,,Nb3Sn1,139,tI8,tetragonal,"[4.95968, 4.95968, 4.95968, 126.903, 126.903, 78.4084]",-0.0262297,AFLOW
Nb3Sn,Other,,Nb2Sn1,139,tI6,tetragonal,"[5.2222, 5.2222, 5.2222, 140.269, 140.269, 57.4454]",-0.159208,AFLOW
Nb3Sn,Other,,Nb4Sn1,87,tI10,tetragonal,"[5.49257, 5.49257, 5.49257, 95.697, 95.697, 143.27]",-0.0570678,AFLOW
Nb3Sn,Other,,Nb2Sn2,74,oI8,orthorhombic,"[5.54259, 5.54259, 5.54259, 141.08, 130.315, 64.8481]",0.0214925,AFLOW
Nb3Sn,Other,,Nb3Sn1,71,oI8,orthorhombic,"[5.44789, 5.44789, 5.44789, 141.964, 129.767, 64.7045]",-0.120492,AFLOW
Nb3Sn,Other,,Nb2Sn2,129,tP4,tetragonal,"[2.9261, 2.9261, 10.7461, 90, 90, 90]",0.124936,AFLOW
Nb3Sn,Other,,Nb3Sn1,10,mP4,monoclinic,"[4.76779, 2.93819, 5.5163, 80.1637, 90, 90]",-0.0265367,AFLOW
Nb3Sn,Other,,Nb2Sn2,141,tI8,tetragonal,"[5.46366, 5.46366, 5.46366, 134.943, 134.943, 65.6184]",0.0543535,AFLOW
Nb3Sn,Other,,Nb2Sn6,223,cP8,cubic,"[5.6912, 5.6912, 5.6912, 90, 90, 90]",0.217772,AFLOW
Nb3Sn,Other,,Nb2Sn6,139,tI16,tetragonal,"[11.3099, 11.3099, 11.3099, 158.736, 158.736, 30.25]",0.174922,AFLOW
Nb3Sn,Other,,Nb2Sn2,12,mS8,monoclinic,"[5.53848, 6.51579, 3.0862, 76.3008, 73.8225, 49.3828]",0.024516,AFLOW
Nb3Sn,Other,,Nb3Sn1,47,oP4,orthorhombic,"[3.4951, 3.5266, 6.1555, 90, 90, 90]",-0.113716,AFLOW
Nb3Sn,Other,,Nb1Sn7,225,cF32,cubic,"[6.56713, 6.56713, 6.56713, 60, 60, 60]",0.181816,AFLOW
Nb3Sn,Other,,Nb4Sn16,217,cI40,cubic,"[8.88485, 8.88485, 8.88485, 109.471, 109.471, 109.471]",0.422317,AFLOW
Nb3Sn,Other,,Nb2Sn2,11,mP4,monoclinic,"[4.82353, 3.10567, 5.76004, 74.63, 90, 90]",0.0307795,AFLOW
Nb3Sn,Other,,Nb12Sn4,194,hP16,hexagonal,"[5.97849, 5.97849, 9.77304, 90, 90, 120]",-0.0873335,AFLOW
Nb3Sn,Other,,Nb2Sn4,63,oS12,orthorhombic,"[8.01591, 8.01591, 5.31236, 90, 90, 156.609]",0.0615747,AFLOW
Nb3Sn,Other,,Nb2Sn2,59,oP4,orthorhombic,"[3.0135, 5.42675, 5.04316, 90, 90, 90]",0.085629,AFLOW
Nb3Sn,Other,,Nb1Sn1,187,hP2,hexagonal,"[3.20573, 3.20573, 4.5593, 90, 90, 120]",-0.0095265,AFLOW
Nb3Sn,Other,,Nb4Sn2,194,hP6,hexagonal,"[4.84186, 4.84186, 5.66869, 90, 90, 120]",-0.0162353,AFLOW
Nb3Sn,Other,,Nb2Sn3,166,hR5,rhombohedral,"[11.8007, 11.8007, 11.8007, 15.9325, 15.9325, 15.9325]",0.112072,AFLOW
Nb3Sn,Other,,Nb4Sn6,43,oF40,orthorhombic,"[9.12093, 7.12233, 6.80648, 81.7787, 50.6107, 47.6105]",0.0543879,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36953, 5.36953, 5.36953, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb3Sn3,8,mS12,monoclinic,"[6.09352, 6.09352, 7.06551, 77.2772, 77.2772, 29.1675]",0.107199,AFLOW
Nb3Sn,Other,,Nb3Sn1,123,tP4,tetragonal,"[4.50197, 4.50197, 3.70006, 90, 90, 90]",-0.109387,AFLOW
Nb3Sn,Other,,Nb1Sn2,139,tI6,tetragonal,"[5.36291, 5.36291, 5.36291, 140.07, 139.872, 57.8974]",-0.0943232,AFLOW
Nb3Sn,Other,,Nb3Sn1,123,tP4,tetragonal,"[3.66036, 4.5177, 4.51977, 90, 90, 90]",-0.108978,AFLOW
Nb3Sn,Other,,Nb2Sn4,8,mS12,monoclinic,"[5.7128, 5.7128, 7.13363, 81.21, 81.21, 35.2382]",0.122998,AFLOW
Nb3Sn,Other,,Nb1Sn1,221,cP2,cubic,"[3.4168, 3.4168, 3.4168, 90, 90, 90]",0.114416,AFLOW
Nb3Sn,Other,,Nb6Sn4,43,oF40,orthorhombic,"[8.82116, 7.74429, 5.71132, 80.3817, 59.949, 39.6693]",-0.0056239,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36953, 5.36953, 5.36953, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb7Sn1,225,cF32,cubic,"[5.95939, 5.95939, 5.95939, 60, 60, 60]",0.0916595,AFLOW
Nb3Sn,Other,,Nb3Sn1,187,hP4,hexagonal,"[3.03136, 3.03136, 9.80645, 90, 90, 120]",0.212929,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36896, 5.36896, 5.36896, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb8Sn4,141,tI24,tetragonal,"[13.6165, 13.6165, 13.6165, 162.41, 162.41, 24.9752]",-0.0724098,AFLOW
Nb3Sn,Other,,Nb1Sn3,47,oP4,orthorhombic,"[3.26178, 4.58099, 6.15359, 90, 90, 90]",0.201017,AFLOW
Nb3Sn,Other,,Nb4Sn2,12,mS12,monoclinic,"[5.67143, 5.67143, 7.5876, 74.3589, 74.3589, 29.86]",0.0565778,AFLOW
Nb3Sn,Other,,Nb1Sn2,164,hP3,hexagonal,"[3.28903, 3.28903, 7.15166, 90, 90, 120]",0.0827914,AFLOW
Nb3Sn,Other,,Nb4Sn8,141,tI24,tetragonal,"[16.0895, 16.0895, 16.0895, 165.394, 165.394, 20.7123]",0.193922,AFLOW
Nb3Sn,Other,,Nb2Sn2,166,hR4,rhombohedral,"[9.51027, 9.51027, 9.51027, 19.9729, 19.9729, 19.9729]",0.122673,AFLOW
Nb3Sn,Other,,Nb4Sn12,62,oP16,orthorhombic,"[5.7055, 7.16563, 9.16622, 90, 90, 90]",-0.0873254,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.31052, 5.31052, 5.31052, 90, 90, 90]",-0.175161,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36947, 5.36947, 5.36947, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb1Sn3,25,oP4,orthorhombic,"[3.25921, 5.34967, 5.25436, 90, 90, 90]",0.225515,AFLOW
Nb3Sn,Other,,Nb4Sn2,140,tI12,tetragonal,"[5.3974, 5.3974, 5.3974, 106.531, 106.531, 115.528]",0.0974025,AFLOW
Nb3Sn,Other,,Nb2Sn4,12,mS12,monoclinic,"[6.48039, 6.48039, 7.33257, 74.3044, 74.3044, 27.4503]",0.112349,AFLOW
Nb3Sn,Other,,Nb2Sn1,139,tI6,tetragonal,"[7.12834, 7.12834, 7.12834, 156.137, 156.137, 34.001]",0.135343,AFLOW
Nb3Sn,Other,,Nb4Sn4,62,oP8,orthorhombic,"[4.75349, 5.43835, 6.35236, 90, 90, 90]",0.116878,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36953, 5.36953, 5.36953, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36782, 5.36782, 5.36782, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb2Sn4,191,hP3,hexagonal,"[5.13291, 5.13291, 5.82565, 90, 90, 120]",0.297434,AFLOW
Nb3Sn,Other,,Nb1Sn3,65,oS8,orthorhombic,"[3.25384, 3.25384, 9.18515, 90, 90, 103.226]",0.0819912,AFLOW
Nb3Sn,Other,,Nb4Sn4,198,cP8,cubic,"[5.46321, 5.46321, 5.46321, 90, 90, 90]",-0.104484,AFLOW
Nb3Sn,Other,,Nb2Sn2,227,cF16,cubic,"[4.87982, 4.87982, 4.87982, 60, 60, 60]",0.317835,AFLOW
Nb3Sn,Other,,Nb1Sn3,166,hR4,rhombohedral,"[10.9054, 10.9054, 10.9054, 16.9402, 16.9402, 16.9402]",0.103327,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36951, 5.36951, 5.36951, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb1Sn3,123,tP4,tetragonal,"[4.99538, 4.99538, 3.67133, 90, 90, 90]",0.265305,AFLOW
Nb3Sn,Other,,Nb2Sn1,69,oF12,orthorhombic,"[7.22023, 7.01298, 3.02723, 81.5842, 73.9119, 24.5039]",-0.0172562,AFLOW
Nb3Sn,Other,,Nb6Sn2,131,tP8,tetragonal,"[5.3063, 5.3063, 5.33211, 90, 90, 90]",-0.175876,AFLOW
Nb3Sn,Other,,Nb1Sn4,139,tI10,tetragonal,"[9.11094, 9.11094, 9.11094, 155.004, 155.004, 35.6418]",0.471901,AFLOW
Nb3Sn,Other,,Nb3Sn1,65,oS8,orthorhombic,"[3.02549, 3.02549, 8.98184, 90, 90, 110.463]",-0.0106825,AFLOW
Nb3Sn,Other,,Nb8Sn10,193,hP18,hexagonal,"[8.66571, 8.66571, 5.74039, 90, 90, 120]",0.131519,AFLOW
Nb3Sn,Other,,Nb4Sn2,12,mS12,monoclinic,"[5.63952, 5.63952, 7.97196, 65.9481, 65.9481, 31.1846]",0.0424547,AFLOW
Nb3Sn,Other,,Nb3Sn1,221,cP4,cubic,"[5.15557, 5.15557, 5.15557, 90, 90, 90]",2.69203,AFLOW
Nb3Sn,Other,,Nb24Sn5,217,cI58,cubic,"[8.98492, 8.98492, 8.98492, 109.471, 109.471, 109.471]",0.234641,AFLOW
Nb3Sn,Other,,Nb3Sn1,44,oI8,orthorhombic,"[5.45216, 5.45216, 5.45216, 142.107, 129.73, 64.6381]",-0.119972,AFLOW
Nb3Sn,Other,,Nb3Sn6,189,hP9,hexagonal,"[7.91252, 7.91252, 3.72278, 90, 90, 120]",0.174986,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36964, 5.36964, 5.36964, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36967, 5.36967, 5.36967, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb2Sn1,139,tI6,tetragonal,"[7.10253, 7.10253, 7.10253, 156.132, 156.132, 34.0085]",0.134487,AFLOW
Nb3Sn,Other,,Nb5Sn1,65,oS12,orthorhombic,"[7.29572, 7.29572, 3.47122, 90, 90, 142.93]",-0.0888673,AFLOW
Nb3Sn,Other,,Nb18Sn6,194,hP24,hexagonal,"[5.97868, 5.97868, 14.6303, 90, 90, 120]",-0.0861492,AFLOW
Nb3Sn,Other,,Nb2Sn2,123,tP2,tetragonal,"[4.73193, 4.73193, 3.53905, 90, 90, 90]",0.11617,AFLOW
Nb3Sn,Other,,Nb1Sn1,225,cF8,cubic,"[3.98515, 3.98515, 3.98515, 60, 60, 60]",0.401044,AFLOW
Nb3Sn,Other,,Nb1Sn3,187,hP4,hexagonal,"[3.28951, 3.28951, 10.1449, 90, 90, 120]",0.111543,AFLOW
Nb3Sn,Other,,Nb2Sn1,71,oI6,orthorhombic,"[5.23005, 5.23005, 5.23005, 146.508, 132.145, 59.6702]",0.0348388,AFLOW
Nb3Sn,Other,,Nb1Sn1,65,oS4,orthorhombic,"[3.09851, 3.09851, 4.44091, 90, 90, 108.255]",0.0416675,AFLOW
Nb3Sn,Other,,Nb1Sn1,166,hR2,rhombohedral,"[5.08711, 5.08711, 5.08711, 35.9981, 35.9981, 35.9981]",0.098034,AFLOW
Nb3Sn,Other,,Nb1Sn2,139,tI6,tetragonal,"[7.7001, 7.7001, 7.7001, 157.167, 157.167, 32.5123]",0.0969976,AFLOW
Nb3Sn,Other,,Nb8Sn16,70,oF96,orthorhombic,"[14.3284, 13.7559, 5.12634, 85.8524, 73.2415, 20.9061]",,AFLOW
Nb3Sn,Other,,Nb4Sn3,191,hP7,hexagonal,"[5.69756, 5.69756, 5.01583, 90, 90, 120]",0.302118,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36967, 5.36967, 5.36967, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.37004, 5.37004, 5.37004, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36787, 5.36787, 5.36787, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb6Sn2,59,oP8,orthorhombic,"[4.81101, 5.42481, 5.81261, 90, 90, 90]",-0.0274017,AFLOW
Nb3Sn,Other,,Nb3Sn5,65,oS16,orthorhombic,"[5.95094, 5.95094, 5.00888, 90, 90, 86.8962]",0.182148,AFLOW
Nb3Sn,Other,,Nb16Sn4,217,cI40,cubic,"[8.10026, 8.10026, 8.10026, 109.471, 109.471, 109.471]",0.584071,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.31466, 5.31466, 5.31466, 90, 90, 90]",-0.17525,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36908, 5.36908, 5.36912, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb1Sn3,225,cF16,cubic,"[5.144, 5.144, 5.144, 60, 60, 60]",0.422301,AFLOW
Nb3Sn,Other,,Nb2Sn4,194,hP6,hexagonal,"[5.14122, 5.14122, 5.82079, 90, 90, 120]",0.330586,AFLOW
Nb3Sn,Other,,Nb1Sn3,123,tP4,tetragonal,"[3.8744, 3.8744, 6.05328, 90, 90, 90]",0.0902385,AFLOW
Nb3Sn,Other,,Nb2Sn2,164,hP4,hexagonal,"[3.04766, 3.04766, 11.2266, 90, 90, 120]",0.256832,AFLOW
Nb3Sn,Other,,Nb2Sn1,164,hP3,hexagonal,"[3.04269, 3.04269, 7.4074, 90, 90, 120]",0.220141,AFLOW
Nb3Sn,Other,,Nb6Sn2,223,cP8,cubic,"[5.36753, 5.36753, 5.36753, 90, 90, 90]",,AFLOW
Nb3Sn,Other,,Nb4Sn3,139,tI14,tetragonal,"[10.9873, 10.9873, 10.9873, 161.132, 161.132, 26.8067]",-0.131783,AFLOW
Nb3Sn,Other,,Nb1Sn4,229,cI10,cubic,"[5.65415, 5.65415, 5.65415, 109.471, 109.471, 109.471]",0.037139,AFLOW
Nb3Sn,Other,,Nb5Sn1,8,mS12,monoclinic,"[5.73304, 5.73304, 7.4011, 78.3065, 78.3065, 28.5017]",0.141633,AFLOW
Nb3Sn,Other,,Nb2Sn4,12,mS12,monoclinic,"[5.72463, 5.72463, 8.0031, 75.7475, 75.7475, 31.4878]",0.0710795,AFLOW
Nb3Sn,Other,,Nb2Sn4,12,mS12,monoclinic,"[5.44003, 5.44003, 7.5556, 69.3772, 69.3772, 39.8467]",-0.0569728,AFLOW
Nb3Sn,Other,,Nb8Sn16,194,hP24,hexagonal,"[5.99879, 5.99879, 21.0773, 90, 90, 120]",0.655223,AFLOW
Nb3Sn,Other,,Nb4Sn1,229,cI10,cubic,"[5.35012, 5.35012, 5.35012, 109.471, 109.471, 109.471]",1.28749,AFLOW
Nb3Sn,Other,,Nb2Sn2,51,oP4,orthorhombic,"[3.00968, 5.12284, 5.22004, 90, 90, 90]",0.0999755,AFLOW
